"Lat","Lon","Id","Number","Cells__global_id","Cells__Name","Cells__IsNetObject","Cells__OperatingCompany","Cells__AdmArea","Cells__District","Cells__Address","Cells__PublicPhone__PublicPhone","Cells__SeatsCount","Cells__SocialPrivileges","Cells__Longitude_WGS84","Cells__Latitude_WGS84"
"55.728849844935063","37.621705458267414","3284267e-fb30-4bb4-9a66-835566f89044","221","20731685","бар отеля «Шелтон»","нет","null","Центральный административный округ","район Замоскворечье","улица Коровий Вал, дом 1А, строение 3","(495) 727-44-11","16","нет","37.6217054582674140","55.7288498449350630"
"55.72920332067703","37.660677167565133","b7517c9a-2c5e-45a6-9b17-c40322fcb60b","222","20731690","Бар «Лобби»","нет","null","Центральный административный округ","Таганский район","улица Симоновский Вал, дом 2","(495) 287-14-00","56","нет","37.6606771675651330","55.7292033206770300"
"55.839745162103995","37.488615236202982","c557a74a-df35-4fd0-9dbc-33266c5ba7a9","223","20731691","Кафе «Бургер паб Куба»","нет","null","Северный административный округ","Головинский район","Головинское шоссе, дом 1","(495) 456-55-66","67","нет","37.4886152362029820","55.8397451621039950"
"55.811173488494951","37.497792173968577","bf909a06-992d-4c61-8d42-ea0bbf593e44","224","20731692","Юнона","нет","null","Северный административный округ","район Сокол","Дубосековская улица, дом 7","(499) 544-44-84","30","нет","37.4977921739685770","55.8111734884949510"
"55.8183190343721","37.6178362997818","c014a1e9-9bbd-4fa2-8217-07df04b7e131","225","20731694","Спорт-бар «Фортуна»","нет","null","Северо-Восточный административный округ","Останкинский район","Новомосковская улица, дом 24","(495) 616-68-01","48","нет","37.6178362997818000","55.8183190343721000"
"55.7631550138369","37.8330906854691","59806fa8-8e8b-434e-a56b-4211a1a2d3a2","226","20731696","Бар-бильярд","нет","null","Восточный административный округ","район Ивановское","улица Молостовых, дом 3А","(495) 300-55-22","30","нет","37.8330906854691000","55.7631550138369000"
"55.602394354256226","37.581007493942757","0696558b-700d-4d33-8202-7917539d4a72","227","20731699","Бар при сауне","нет","null","Южный административный округ","район Чертаново Южное","улица Академика Янгеля, дом 14, корпус 7","(499) 386-17-11","10","нет","37.5810074939427570","55.6023943542562260"
"55.632997559909064","37.522746455875847","088ee4c6-5cfb-4efc-9c2b-856e773f7cbd","228","20731701","ВЕКТОР -С","нет","null","Юго-Западный административный округ","район Коньково","улица Островитянова, дом 32А","(495) 429-76-69","45","нет","37.5227464558758470","55.6329975599090640"
"55.6378659681326","37.5416203962388","d830631a-039a-427e-bb20-fa8f508b2fd3","229","20731702","ПОСТ СКРИПТУМ","нет","null","Юго-Западный административный округ","район Коньково","улица Миклухо-Маклая, дом 42Б","(495) 429-08-20","48","нет","37.5416203962388000","55.6378659681326000"
"55.731038409751804","37.646222193032642","d12671f6-ce26-46b9-bceb-90bfdd2fc3dc","230","20731704","бар «Стефан» при гостинице","нет","null","Центральный административный округ","район Замоскворечье","Шлюзовая набережная, дом 6, строение 4","(495) 933-04-86","35","нет","37.6462221930326420","55.7310384097518040"
"55.803716946736962","37.406387050439243","e32a0f4f-3e0a-42e6-a9f1-395ae1b993ad","231","20731705","БАР","нет","null","Северо-Западный административный округ","район Строгино","Строгинский бульвар, дом 21","(495) 757-90-36","20","нет","37.4063870504392430","55.8037169467369620"
"55.756068361446523","37.665859359619517","98ea9162-524c-41ab-a104-516c933e49f8","232","20731709","ТАРКО","нет","null","Центральный административный округ","Басманный район","4-й Сыромятнический переулок, дом 1/8, строение 9","нет телефона","16","нет","37.6658593596195170","55.7560683614465230"
"55.7411891139692","37.6526960359639","7f5ec753-e3e8-4c37-b959-d8029062ef66","233","20731717","СТОЙКА-БАР","нет","null","Центральный административный округ","Таганский район","Таганская площадь, дом 86/1, строение 1","(495) 915-60-31","60","нет","37.6526960359639000","55.7411891139692000"
"55.730899285679477","37.679532099797008","71bae48b-1792-416f-9389-a357a9d38a25","234","20731720","КОРАЛЛ","нет","null","Центральный административный округ","Таганский район","улица Талалихина, дом 28, строение 2","(495) 676-35-93","35","нет","37.6795320997970080","55.7308992856794770"
"55.782246128193258","37.6004818792849","25852b4d-f0f1-40dc-9d93-7fd0c8e6e382","235","20731722","СПОРТИВНЫЙ КЛУБ","нет","null","Центральный административный округ","Тверской район","Сущёвская улица, дом 21","(495) 787-63-15","16","нет","37.6004818792848990","55.7822461281932580"
"55.772333772953573","37.599330195069172","bffc7f08-fc04-499f-96d0-9d747d626a18","236","20731726","БАР ПРИ ФИТНЕС-КЛУБЕ","нет","null","Центральный административный округ","Тверской район","Оружейный переулок, дом 13, строение 2","(495) 763-33-67","25","нет","37.5993301950691720","55.7723337729535730"
"55.7807245001767","37.6069382812938","1d433b37-3973-4ec7-ad1b-9a802706db37","237","20731727","БАР 2","нет","null","Центральный административный округ","Тверской район","Селезнёвская улица, дом 15, строение 2","(499) 978-75-21","12","нет","37.6069382812938000","55.7807245001767000"
"55.763889765342547","37.618499192846919","ae50500e-37a4-404d-b3a2-aadc93ac08b8","238","20731729","БАР","нет","null","Центральный административный округ","Тверской район","улица Петровские Линии, дом 2","(495) 921-42-68","30","нет","37.6184991928469190","55.7638897653425470"
"55.760380489129645","37.619634737122581","5bd2441b-ee3d-4079-8a4e-8e1be98fc9e3","239","20731730","БАР ГЛОБУС ГУРМЭ","да","Глобус Гурмэ","Центральный административный округ","Тверской район","улица Петровка, дом 2, строение 1","(495) 518-96-60","20","нет","37.6196347371225810","55.7603804891296450"
